pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"G2/M transition of mitotic cell cycle"	0.248148148148148	0.755793547225847	0.170932335370056	0.442271027373491	1.18664670610593	11	Afu4g12160 Afu6g02670 Afu5g03610 Afu6g08200 Afu2g13680
"GPI anchor biosynthetic process"	0.257941550190597	0.775024378712213	0.0905428948469474	-0.548705389841595	-1.18016417252269	15	Afu4g11280 Afu6g04290 Afu5g06050 Afu6g05260 Afu4g09130 Afu1g14870 Afu2g01070 Afu3g09740 Afu3g09860
"GTP binding"	0.0553633775784679	0.436155389215735	0.321775918075361	0.483503944282941	1.49093728247232	19	Afu1g06390 Afu5g08540 Afu5g03080 Afu2g15570 Afu3g10740 Afu6g13300 Afu2g05740 Afu4g07580 Afu2g04820
"GTPase activator activity"	0.239795918367347	0.755793547225847	0.206587922696891	0.386330440337313	1.16435173534405	17	Afu1g04580 Afu2g09830 Afu5g07130 Afu2g05390 Afu5g12180 Afu1g09760 Afu3g06280 Afu3g07680 Afu6g06400
"GTPase activity"	0.427350427350427	0.923305605579853	0.199915231309662	0.285596163743156	1.02520328033965	36	Afu5g03080 Afu5g13520 Afu2g15570 Afu2g13530 Afu3g10740 Afu6g13300 Afu5g12130 Afu2g05740 Afu1g12170 Afu5g03880 Afu4g11820 Afu8g02840
"Golgi apparatus"	0.990415335463259	1	0.012605799966357	-0.196764034663447	-0.475086512205727	55	Afu1g12310 Afu8g04940 Afu1g10980 Afu5g08580 Afu4g12620 Afu6g04450 Afu4g08800 Afu2g15240 Afu6g02120 Afu5g05740 Afu1g12080 Afu5g10760 Afu3g12700 Afu6g12400 Afu6g03950 Afu6g13670 Afu5g11010 Afu3g07080 Afu6g04150 Afu1g09500
"Golgi membrane"	0.672	1	0.101713902282311	0.299273805870922	0.849108172930514	13	Afu2g15570 Afu1g14240 Afu3g11750 Afu2g12050 Afu1g12090 Afu1g13720 Afu4g03040 Afu1g12150 Afu1g13210 Afu2g05860 Afu5g11010 Afu6g03950 Afu5g10760
"Golgi to plasma membrane protein transport"	0.156923076923077	0.629641662685141	0.197822021315103	0.584369181263747	1.34703260477038	7	Afu5g07130 Afu3g06280 Afu5g11900 Afu3g12800 Afu3g09790 Afu5g03690
"Golgi to plasma membrane transport"	0.967696629213483	1	0.0307037368093842	-0.244560547679955	-0.488489278045375	10	Afu5g01820 Afu4g04810 Afu6g02920
"Golgi to vacuole transport"	0.348484848484849	0.871123097669043	0.143758989039275	0.397729597054612	1.09727114504181	12	Afu2g02610 Afu5g02510 Afu2g01570 Afu1g06680 Afu4g07110 Afu3g12800 Afu3g13770 Afu8g02780 Afu5g11360 Afu6g13020 Afu4g10710 Afu2g15820
"IgE binding"	0.249201277955272	0.755793547225847	0.157402899305283	0.487336767052639	1.19854625446874	8	Afu5g02330 Afu6g06770
"Ino80 complex"	0.270903010033445	0.802767635236722	0.154190966581424	0.451998773131582	1.15636538908784	9	Afu4g10730 Afu5g06260 Afu5g12190 Afu4g03020 Afu2g06110 Afu5g01950
"NuA4 histone acetyltransferase complex"	0.878877400295421	1	0.0376923295943841	-0.341613002146581	-0.643591060897617	7	Afu4g07380 Afu4g10660 Afu7g01870 Afu5g02570 Afu6g04530 Afu2g06110 Afu4g09820
P-body	0.0252551915292331	0.267456618489911	0.352487857583619	0.547211599877494	1.64922747314824	17	Afu5g12250 Afu1g12390 Afu2g11800 Afu5g12420 Afu4g12750 Afu3g10220 Afu2g12200 Afu5g13360 Afu2g15210 Afu1g11420
"Prp19 complex"	0.199134199134199	0.706816992531278	0.208955027549354	0.427538226113502	1.22416124352177	14	Afu2g08870 Afu5g08690 Afu5g13510 Afu5g11910 Afu4g03640 Afu5g06760 Afu5g12910 Afu8g03990 Afu1g10710
"RNA binding"	0.00000315996171204226	0.000240410790567294	0.627256739718528	0.644649410994699	2.31959183549958	38	Afu6g03830 Afu5g05630 Afu1g05990 Afu6g02440 Afu1g11130 Afu3g05600 Afu2g09200 Afu4g07435 Afu1g04660 Afu2g08870 Afu2g02590 Afu3g11010 Afu5g01970 Afu3g12280 Afu1g14290 Afu5g12570 Afu1g12570 Afu2g05950 Afu3g11060
"RNA catabolic process"	0.635276532137519	1	0.0531298054705469	-0.472186439983753	-0.872996032173291	6	Afu3g11220 Afu2g08750 Afu4g07160 Afu6g10370
"RNA helicase activity"	0.319054652880355	0.840519719443486	0.0870515867946735	-0.601307490575513	-1.13284952081281	7	Afu4g13330 Afu6g04330 Afu3g10890 Afu2g08480
"RNA polymerase I activity"	0.871449925261585	1	0.03863723737086	-0.340836896394415	-0.630152060658119	6	Afu5g11120 Afu4g11970 Afu2g13720 Afu1g14110 Afu6g04610
"RNA polymerase I complex"	0.871449925261585	1	0.03863723737086	-0.340836896394415	-0.630152060658119	6	Afu5g11120 Afu4g11970 Afu2g13720 Afu1g14110 Afu6g04610
"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	0.573294629898404	1	0.0565299525056311	-0.474758645786594	-0.914692421593047	8	Afu3g00690 Afu3g11960
"RNA polymerase II complex binding"	0.652307692307692	1	0.0880945010398517	0.356230195236635	0.821148176825039	7	Afu2g11000 Afu5g06690 Afu2g11190 Afu2g08550 Afu6g07980 Afu8g05490 Afu6g13130
"RNA polymerase II preinitiation complex assembly"	0.831640058055152	1	0.0394366509525593	-0.358474642613709	-0.690654171002555	8	Afu3g10120 Afu5g11460 Afu6g04810 Afu1g14740 Afu3g10620 Afu2g15680 Afu3g08050
"RNA polymerase II. core complex"	0.560393258426966	1	0.0560595875032335	-0.462573278454505	-0.923951508037305	10	Afu5g11120 Afu7g01920 Afu4g11970 Afu2g08540 Afu1g14110 Afu1g14680
"RNA polymerase III activity"	0.38109305760709	0.883286871100491	0.0774767547848578	-0.574159255851988	-1.0817028692585	7	Afu5g11120 Afu1g06380 Afu4g11970 Afu7g01850 Afu2g13720 Afu1g14110 Afu6g04610
"RNA polymerase III complex"	0.38109305760709	0.883286871100491	0.0774767547848578	-0.574159255851988	-1.0817028692585	7	Afu5g11120 Afu1g06380 Afu4g11970 Afu7g01850 Afu2g13720 Afu1g14110 Afu6g04610
"RNA-dependent RNA polymerase activity"	0.973244147157191	1	0.0713052987340038	0.221756466618955	0.567327873542527	9	Afu3g06790 Afu5g09430 Afu7g03860
"RSC-type complex"	0.175384615384615	0.65871198568873	0.186432558434075	0.568793646786476	1.31112935482103	7	Afu4g06120 Afu1g06410 Afu6g07810 Afu7g05510 Afu3g02330
"Rpd3S complex"	0.555555555555556	1	0.0959206777921745	0.412919051512674	0.901828983575098	6	Afu5g08840 Afu4g11660 Afu8g05570 Afu2g03390
"SAGA complex"	0.85	1	0.100990587455923	0.249212931459938	0.741973361681329	16	Afu1g16580 Afu2g06060 Afu1g14600 Afu5g09080 Afu2g10640 Afu1g04590 Afu2g05770 Afu3g06090 Afu1g14030 Afu5g03680
"SCF ubiquitin ligase complex"	0.907407407407407	1	0.0802023444698144	0.238981490949995	0.641205463401543	11	Afu2g08150 Afu2g03170 Afu2g14110 Afu4g11440 Afu5g06060 Afu5g05790 Afu1g12960 Afu2g09240 Afu6g13030 Afu5g09200 Afu3g14150
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	0.78594249201278	1	0.0799858801499946	0.30034757718258	0.738668797447942	8	Afu3g06700 Afu2g14110 Afu3g06030 Afu5g06060
"SLIK (SAGA-like) complex"	0.987359550561798	1	0.0297064584935533	-0.221472392638037	-0.442372615751236	10	Afu4g12650 Afu5g11460 Afu5g02570 Afu3g11000 Afu6g12710 Afu1g14030 Afu6g08350 Afu2g10640 Afu1g14600 Afu2g06060
"SNAP receptor activity"	0.732732732732733	1	0.080419996876154	0.357318070318888	0.780394585786768	6	Afu4g09520 Afu4g07110 Afu1g10497 Afu4g10710 Afu6g04150 Afu6g02920
"SWI/SNF complex"	0.615615615615616	1	0.0899860794997137	0.39022894521668	0.852273034477655	6	Afu7g05510 Afu5g12190 Afu3g02330 Afu3g11380 Afu5g06330 Afu2g16840
"Swr1 complex"	0.901685393258427	1	0.0341204536062472	-0.295664201591813	-0.590564560594844	10	Afu4g07380 Afu1g16610 Afu2g05620 Afu7g02370 Afu4g04420
"TOR signaling"	0.637155297532656	1	0.0516355964484201	-0.451000281995007	-0.86891843621652	8	Afu4g00230 Afu4g04020
"TRAPPII protein complex"	0.353846153846154	0.872460364063418	0.126875729929857	0.47281030537457	1.08987762810088	7	Afu5g12880 Afu7g02270 Afu6g05220 Afu2g15080 Afu6g04840
"U1 snRNP"	0.0122764614790629	0.188823669416062	0.380730400722792	0.640616185472565	1.71882180680852	11	Afu5g13480 Afu2g05110 Afu5g11930 Afu2g15500 Afu7g05980 Afu4g10240 Afu8g04960 Afu5g12910 Afu4g09010
"U2 snRNP"	0.683673469387755	1	0.116234148779716	0.282957255879779	0.852797857772097	17	Afu2g05110 Afu2g15500 Afu7g05980 Afu1g10920 Afu4g10240 Afu5g11000 Afu8g04960 Afu5g12910 Afu3g06440 Afu5g04420
"U2-type prespliceosome"	0.603076923076923	1	0.0925528864684773	0.373607277931105	0.86120418545065	7	Afu7g05980 Afu4g10240 Afu8g04960 Afu5g12910 Afu6g09010 Afu7g05310 Afu3g10840
"U2-type spliceosomal complex"	0.839095744680851	1	0.0349401058848478	-0.319378411320771	-0.672634758409703	13	Afu5g10830 Afu5g05610 Afu5g07720 Afu6g08690
"U4/U6 x U5 tri-snRNP complex"	0.189944134078212	0.692342264477096	0.245041785430996	0.406803886192504	1.25055572821499	18	Afu1g14290 Afu5g12570 Afu2g05950 Afu4g10420 Afu2g15500 Afu7g04280 Afu7g05980 Afu4g10240 Afu2g15210 Afu8g04960 Afu5g12910 Afu1g13890
"U5 snRNP"	0.672413793103448	1	0.0928481214159878	0.309406952965235	0.817590251547351	10	Afu2g15500 Afu7g05980 Afu4g10240 Afu8g04960 Afu5g12910 Afu8g03990
"UV-damage excision repair"	0.773162939297125	1	0.0808589150280032	0.30409325868299	0.747880851280654	8	Afu3g08300 Afu2g12250 Afu2g12220 Afu6g05040
"acetate catabolic process"	0.92	1	0.0699458736501659	0.266380455892875	0.614035049872612	7	Afu2g12530 Afu4g11080 Afu1g13510 Afu6g14100
"actin cortical patch"	0.00063925495879804	0.0229421501879741	0.477270815362862	0.553390063472821	1.96431498514463	35	Afu5g10570 Afu1g13330 Afu6g10060 Afu2g14270 Afu6g02370 Afu1g11690 Afu1g05930 Afu4g07700 Afu7g03870 Afu6g06500 Afu1g16720 Afu7g04210 Afu5g11560 Afu4g10020 Afu1g12760 Afu3g10700 Afu6g12370 Afu1g02670 Afu2g01200 Afu5g01860 Afu5g05550 Afu1g03060
"actin cortical patch assembly"	0.137931034482759	0.586206896551724	0.224966093540314	0.506732176590276	1.33901091670726	10	Afu6g02370 Afu1g11690 Afu7g03870 Afu3g10700 Afu6g12370
"actin cortical patch localization"	0.994897959183674	1	0.0928481214159878	0.166069784099048	0.500513604713906	17	Afu7g04210 Afu5g11560 Afu6g12370 Afu3g10000 Afu5g01860 Afu3g12080 Afu6g07880
"actin cortical patch organization"	0.135384615384615	0.586206896551724	0.213927855492356	0.5989182337179	1.38056970537838	7	Afu6g10060 Afu4g03050 Afu7g04210 Afu5g11560 Afu1g03060
"actin cytoskeleton organization"	0.928664072632944	1	0.0287861460642093	-0.265056657008685	-0.562875087889054	14	Afu2g01590 Afu6g06640
"actin filament binding"	0.0903010033444816	0.481329197278083	0.276500599254472	0.556217345456627	1.42299166575197	9	Afu5g10570 Afu6g10060 Afu1g06390 Afu7g04210 Afu5g05550
"actin filament bundle assembly"	0.513846153846154	0.987028861386537	0.102080107662747	0.408565879587039	0.941787449862175	7	Afu7g04210 Afu1g09640 Afu3g12080 Afu5g08300
"actin filament organization"	0.87012987012987	1	0.0911073131586733	0.254077433252506	0.727494590293398	14	Afu5g11380 Afu1g13330 Afu5g11560 Afu1g12760 Afu5g01860 Afu5g05950
"actomyosin contractile ring"	0.0105053900682044	0.165523950830732	0.380730400722792	0.516413175255405	1.69864694109947	24	Afu5g10570 Afu2g14270 Afu5g09360 Afu7g04210 Afu5g08040 Afu2g05740 Afu3g10700 Afu3g06280 Afu7g05950 Afu5g02560 Afu6g06400 Afu1g09640 Afu3g10250 Afu5g08700
"adhesion of symbiont to host"	0.74455732946299	1	0.0445070537769277	-0.398319890350506	-0.767421906492575	8	Afu4g09580 Afu1g11460 Afu1g14890
"aerobic respiration"	0.0881926695930931	0.481329197278083	0.287805130535564	0.455985023054688	1.40174344915535	18	Afu8g04610 Afu6g04560 Afu5g10820 Afu4g06790 Afu7g05740 Afu4g11050 Afu5g10610 Afu3g06190 Afu2g12260 Afu1g13480 Afu3g09030 Afu3g07700
"alpha-L-arabinofuranosidase activity"	0.10762331838565	0.522741832158873	0.16440575583821	-0.7583391897554	-1.40204598785334	6	Afu3g02090 Afu6g14620
"anaphase-promoting complex"	0.461538461538462	0.946520146520147	0.114266502484433	0.395678008828247	1.01227786850425	9	Afu3g08280 Afu5g02590 Afu2g05210
"anisotropic cell growth"	0.0798722044728434	0.481329197278083	0.287857117255149	0.603959463847178	1.48536577205716	8	Afu5g03490 Afu2g09790 Afu2g07410 Afu3g11740 Afu3g12080
"apoptotic process"	0.876329787234043	1	0.0328701032730105	-0.302298942376285	-0.636664122762381	13	Afu7g06600 Afu5g07320 Afu1g08940 Afu3g11220 Afu2g08750 Afu1g06700
"arginine biosynthetic process"	0.246246246246246	0.755793547225847	0.153158808683073	0.556964769537599	1.21642963713873	6	Afu6g02910 Afu8g02760 Afu4g07190 Afu3g07790
"ascospore formation"	1	1	0.248911114434702	0.156718235789246	0.647893069677511	76	Afu2g02310 Afu3g07430 Afu6g02670 Afu5g02220 Afu5g01780 Afu6g03740 Afu2g03290 Afu2g09130 Afu2g14910 Afu5g03610 Afu4g03390 Afu1g10040 Afu4g10050 Afu6g08810 Afu6g12910 Afu5g06420 Afu6g07290 Afu4g06970 Afu6g04250 Afu3g10190 Afu4g11050 Afu1g06610 Afu4g13720 Afu3g09910
"ascospore wall assembly"	0.395590142671855	0.893535776804259	0.0689567351672811	-0.488521972952052	-1.03742668290014	14	Afu5g01520 Afu2g02480 Afu5g09130 Afu4g06820 Afu5g02620 Afu4g10570 Afu8g05630 Afu4g11150 Afu4g07080 Afu3g03190
"ascospore-type prospore membrane formation"	0.234113712374582	0.755793547225847	0.166933848713193	0.464083049911116	1.18728104694061	9	Afu5g07150 Afu5g08040 Afu4g12830 Afu2g13760
"asexual sporulation"	0.193766937669377	0.699292970583337	0.111918316325105	-0.613387949215126	-1.27167850744551	12	Afu3g02270 Afu6g13350 Afu2g11180 Afu5g07320
"asexual sporulation resulting in formation of a cellular spore"	0.545748116254037	1	0.0450442767152795	-0.382453898322992	-0.91677172443971	51	Afu3g02700 Afu8g00950 Afu1g14560 Afu2g01590 Afu2g11180 Afu3g12120 Afu2g14680 Afu4g06880 Afu4g09050 Afu5g09020 Afu3g14150 Afu1g12530 Afu4g10770 Afu1g04830 Afu5g10760 Afu5g05480 Afu8g05630 Afu3g12700 Afu1g07470 Afu4g13670 Afu2g13440 Afu4g04180 Afu5g13890 Afu8g05680 Afu1g12490
"asperfuranone biosynthetic process"	0.0463483146067416	0.404608259945339	0.248911114434702	-0.864855921870198	-1.72747750565439	10	Afu3g02570 Afu8g00940 Afu3g02720 Afu6g12070 Afu3g01410
"asperthecin biosynthetic process"	0.0921409214092141	0.481329197278083	0.169570644405628	-0.701346145166527	-1.45403381372143	12	Afu4g00220 Afu7g00160 Afu4g14540 Afu7g00120
"assembly of large subunit precursor of preribosome"	0.391629297458894	0.890818754079033	0.0766746872490091	-0.582387160378504	-1.07673926472051	6	Afu5g06010 Afu2g11510 Afu8g04790 Afu5g01760 Afu2g17060
"attachment of mitotic spindle microtubules to kinetochore"	0.0946266378549791	0.481329197278083	0.287805130535564	0.629323157968831	1.54774473183245	8	Afu3g11860 Afu1g09550 Afu3g06980 Afu6g08120 Afu3g10180 Afu1g07590 Afu5g11350
"austinol biosynthetic process"	0.00492572351632042	0.106067246384766	0.407017918923954	-0.924452412623596	-1.81140874624325	9	Afu3g02570 Afu8g02380 Afu8g00230 Afu3g14710
autolysis	0.00476768044294659	0.106067246384766	0.407017918923954	-0.92593113370717	-1.81430621102074	9	Afu7g08490 Afu7g05140 Afu8g01410
"autophagosome assembly"	0.822822822822823	1	0.0743625384422526	0.313962456044703	0.685704477859012	6	Afu5g08170 Afu5g03610 Afu6g12350 Afu7g05700
autophagy	0.989834815756036	1	0.0243564001293776	-0.205536389385879	-0.442070895226512	15	Afu4g09050 Afu2g04770 Afu2g06250 Afu6g07040 Afu2g10900 Afu5g11660 Afu6g13200
"autophagy of mitochondrion"	0.979310344827586	1	0.0725351864394589	0.204089979550102	0.539296147418543	10	Afu5g08170 Afu2g14160 Afu3g11590
"autophagy of peroxisome"	0.153354632587859	0.627006915517451	0.204294756516886	0.535436365770133	1.31684144125089	8	Afu6g11190 Afu3g11090 Afu3g11590 Afu4g13720 Afu2g05890
"cAMP-mediated signaling"	0.975817923186344	1	0.030918431706181	-0.241079644208159	-0.472381022642943	9	Afu1g14890 Afu4g07080 Afu6g08520 Afu5g04090 Afu1g12930 Afu2g16240 Afu5g11230 Afu3g10000 Afu2g12200
"calcium ion binding"	0.134417261503395	0.586206896551724	0.249246554383295	0.552618237649562	1.46026221970624	10	Afu4g10050 Afu6g14240 Afu6g04570 Afu4g12850 Afu7g05950 Afu4g13530
"calmodulin binding"	0.695716395864106	1	0.0484087618816951	-0.429117615654137	-0.808447745762906	7	Afu2g09040
"carbohydrate catabolic process"	0.862119013062409	1	0.037770500132479	-0.345000229192316	-0.66469372994194	8	Afu6g02980 Afu7g06410
"carbohydrate metabolic process"	0.394808743169399	0.893535776804259	0.0716527366829457	-0.508714435544817	-1.04599623351694	11	Afu8g02100 Afu5g00530
"carbon catabolite repression of transcription from RNA polymerase II promoter by glucose"	0.5814696485623	1	0.096887770327544	0.359164423367744	0.883321767346431	8	Afu4g12290 Afu4g04100 Afu2g12200 Afu6g05150
"carbon utilization"	0.312849162011173	0.828280978111549	0.188204146308491	0.35850207669164	1.10207114730351	18	Afu6g06770 Afu4g07710 Afu6g07720 Afu5g03240 Afu2g12530 Afu2g05830 Afu2g12330 Afu4g11080 Afu2g13600
"carboxylic ester hydrolase activity"	0.327354260089686	0.841663006880398	0.0862865626267245	-0.616617089216269	-1.14002484331098	6	Afu3g02800 Afu2g13050 Afu8g01050
"cell adhesion"	0.310769230769231	0.826160177271288	0.136490437780413	0.501970906009191	1.15709588855838	7	Afu4g13170 Afu6g12380
"cell adhesion involved in single-species biofilm formation"	0.348348348348348	0.871123097669043	0.126253987849115	0.507459579169138	1.10830864986985	6	Afu6g12380 Afu2g12200 Afu2g10640
"cell cortex"	0.94	1	0.0949751525905595	0.218775984481983	0.651354453038621	16	Afu2g02310 Afu5g03080 Afu2g05740 Afu1g08850 Afu1g14940 Afu3g12080 Afu5g14060 Afu7g05700 Afu1g14810
"cell cortex of cell tip"	0.0939965889782335	0.481329197278083	0.287805130535564	0.392929537485532	1.30739803269834	27	Afu3g11860 Afu4g11890 Afu4g03050 Afu8g04660 Afu2g05740 Afu5g11560 Afu3g06280 Afu4g11450 Afu5g05550 Afu3g12080 Afu5g05980 Afu5g05950 Afu2g10340 Afu4g10490
"cell cortex of growing cell tip"	0.510769230769231	0.987028861386537	0.102449405629826	0.409117375799243	0.94305870680567	7	Afu5g08040 Afu4g11450 Afu5g05550 Afu5g05980 Afu4g10490
"cell division site"	0.231768455122518	0.755793547225847	0.249246554383295	0.275679357356015	1.1123059240584	57	Afu4g11890 Afu7g05380 Afu6g04540 Afu2g03290 Afu4g10050 Afu5g06320 Afu5g09360 Afu7g04210 Afu4g07260 Afu5g08040 Afu5g06420 Afu2g05740 Afu5g11560 Afu1g10740 Afu3g06280 Afu3g09910 Afu8g02840 Afu4g11450 Afu5g02560 Afu5g05550 Afu1g03060 Afu4g03140 Afu2g02530 Afu3g05900 Afu3g12080 Afu5g05980 Afu5g08700 Afu1g11080 Afu2g11270
"cell growth mode switching. budding to filamentous"	0.0969899665551839	0.481965526112683	0.266350657088526	0.544163498443711	1.39215385751075	9	Afu6g10410 Afu5g10820 Afu2g05740 Afu1g12760 Afu5g07780 Afu5g05550
"cell morphogenesis"	0.992592592592593	1	0.0755015292281669	0.188260558339298	0.505117354780591	11	Afu2g05740 Afu2g12200 Afu2g08470 Afu5g05550 Afu6g06870
"cell morphogenesis involved in conjugation with cellular fusion"	0.661538461538462	1	0.0873098257637931	0.354696923234182	0.817613823122779	7	Afu2g05740 Afu4g11450 Afu3g05630 Afu5g11230 Afu5g12210 Afu4g04120 Afu3g09900
"cell redox homeostasis"	0.911802853437095	1	0.0297064584935533	-0.277751050432388	-0.589832938692367	14	Afu5g07970 Afu3g14970 Afu4g12990 Afu2g04320 Afu3g12270 Afu7g04760 Afu5g11320
"cell septum"	0.99783315276273	1	0.0134461833974729	-0.182190414030912	-0.435054368759799	48	Afu2g01590 Afu5g08950 Afu5g02900 Afu5g08750 Afu2g03480 Afu3g14420 Afu4g03230 Afu5g09020 Afu2g00710 Afu3g07050 Afu8g05630 Afu2g03120 Afu8g05660 Afu2g12390 Afu3g09900 Afu4g13670 Afu2g13440 Afu4g04180
