pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"DNA binding"	0.962825278810409	1	0.077274697304471	-0.200390009160023	-0.668873501328326	30	Afu6g05300 Afu5g04220 Afu5g04190 Afu2g13090 Afu4g04390 Afu4g12470 Afu2g05540 Afu8g05570 Afu4g07290 Afu2g14080
"DNA damage checkpoint signaling"	0.277008310249308	1	0.137250779610133	-0.452634984923862	-1.16884807290091	12	Afu1g07000 Afu5g06750 Afu6g13160 Afu4g12680 Afu4g04760 Afu1g04950 Afu2g03290
"DNA damage response"	0.961206896551724	1	0.0852884689790502	-0.19216207919779	-0.686373802842114	40	Afu1g07000 Afu6g13160 Afu8g05500 Afu4g12680 Afu3g14010 Afu1g09950 Afu6g10980 Afu2g16130 Afu4g04760 Afu2g05850 Afu8g04880 Afu4g06180 Afu6g10965 Afu4g11070 Afu5g12250 Afu5g07320 Afu7g03750 Afu6g11410 Afu1g07320 Afu1g13020 Afu2g14920 Afu3g12250 Afu5g13220 Afu5g12660 Afu1g13790 Afu7g05440 Afu3g14230 Afu2g12030 Afu4g06800 Afu3g06700 Afu2g12940 Afu1g10470 Afu5g03490 Afu5g10740 Afu5g06040 Afu4g10660 Afu4g07170 Afu5g04130 Afu7g01270 Afu5g09540
"DNA methylation"	0.747422680412371	1	0.0714786287425507	-0.367363312303869	-0.764639795592624	6	Afu4g13320 Afu5g01980 Afu2g03390 Afu6g07550
"DNA recombination"	0.742671009771987	1	0.0498907356726307	0.388739387636787	0.745962583544151	6	Afu2g03210 Afu2g08750 Afu2g10500
"DNA repair"	0.968503937007874	1	0.027237219988033	0.199308574986246	0.554858597709115	39	Afu6g14210 Afu4g06830 Afu4g10540 Afu7g01870 Afu3g06000 Afu7g02200 Afu7g01280 Afu1g10410 Afu6g12910 Afu4g10660
"DNA replication initiation"	0.489690721649485	1	0.0943563635421779	-0.450190255402436	-0.971628914261561	7	Afu2g17050 Afu5g02520 Afu2g09060
"DNA replication origin binding"	0.906166219839142	1	0.0639271933359996	-0.252876095610419	-0.644807880713744	11	Afu5g02520 Afu2g09060 Afu3g14010 Afu2g03290 Afu2g10730 Afu8g04240
"DNA replication preinitiation complex"	0.880382775119617	1	0.0411544018789903	0.291925149228153	0.619945713505874	10	Afu4g11620 Afu5g08110 Afu6g08210 Afu4g12430
"DNA strand elongation involved in DNA replication"	0.240997229916898	1	0.148261500475107	-0.465955341662873	-1.20324548764641	12	Afu2g09060 Afu3g14010 Afu2g12250 Afu3g08300 Afu6g05040 Afu1g04900 Afu4g07970 Afu5g01870 Afu2g12220
"DNA translocase activity"	0.860824742268041	1	0.0645031249656493	-0.315542679833445	-0.65677894914291	6	Afu3g05560 Afu3g02330
"DNA-binding transcription activator activity. RNA polymerase II-specific"	0.329639889196676	1	0.124434168630393	-0.422883416778626	-1.09202002325692	12	Afu3g00690 Afu6g12522 Afu3g06740
"DNA-binding transcription factor activity"	0.127659574468085	0.84672166739036	0.237793834423688	-0.406556046745202	-1.29975410448142	26	Afu2g11780 Afu2g13380 Afu6g12522 Afu5g06410 Afu1g13510 Afu1g11620 Afu6g04570 Afu1g13190 Afu6g05300 Afu8g02710 Afu4g12470 Afu8g05570 Afu5g11070
"DNA-binding transcription factor activity. RNA polymerase II-specific"	0.374592833876222	1	0.0835990603684159	0.558177033856203	1.11418465510316	7	Afu5g00135 Afu1g15470 Afu3g11960
"DNA-directed 5'-3' RNA polymerase activity"	0.213333333333333	0.979020979020979	0.155241966228839	-0.5009706599908	-1.23987460226022	10	Afu6g04610 Afu1g14110 Afu2g15610 Afu2g05480
"DNA-directed DNA polymerase activity"	0.53315649867374	1	0.0911073131586733	-0.396470828233374	-0.927007702601216	9	Afu3g06780 Afu2g10730 Afu2g08840 Afu4g07970 Afu2g16600 Afu5g13020 Afu5g12640 Afu3g09560 Afu6g10560
"DNA-templated DNA replication"	0.335504885993485	1	0.0897104652742981	0.579180417909632	1.15610979139172	7	Afu4g11620 Afu5g03450 Afu3g11380 Afu6g08210 Afu4g12430
"DNA-templated transcription termination"	0.742268041237113	1	0.0718276293603809	-0.369961870570986	-0.770048504071822	6	Afu5g05680 Afu2g05480 Afu2g11000 Afu6g02060
"G protein-coupled receptor signaling pathway"	0.63659793814433	1	0.0797705918628453	-0.41424367621846	-0.862217835316171	6	Afu1g13140 Afu1g12930 Afu6g06860
"G1/S transition of mitotic cell cycle"	0.569422776911076	1	0.0602484086158019	0.423462349515769	0.929808094031474	12	Afu6g07980 Afu2g14110 Afu6g13030 Afu5g05790 Afu5g12180 Afu6g10830
"G2/M transition of mitotic cell cycle"	0.883942766295708	1	0.0408229003677776	0.286123641235239	0.616446307445121	11	Afu5g09200 Afu6g07980 Afu2g07690 Afu6g13030 Afu5g03610 Afu6g02670 Afu8g05680
"GPI anchor biosynthetic process"	0.218844984802432	0.987841945288754	0.16440575583821	-0.447045976497485	-1.22028651793268	15	Afu6g05260 Afu1g14870 Afu4g03970 Afu5g06050 Afu2g05040 Afu2g01070 Afu1g16950 Afu3g09860
"GTP binding"	0.559602649006623	1	0.101350743797099	-0.327034451810266	-0.944445918299027	19	Afu2g04820 Afu4g07580 Afu1g06390 Afu1g12930 Afu2g05740 Afu3g06690 Afu5g11230 Afu6g06900 Afu4g08040 Afu6g10330 Afu6g13300 Afu5g03080
"GTPase activator activity"	0.341538461538462	1	0.129442887745046	-0.383856122804013	-1.09669280454386	17	Afu3g09900 Afu6g04000 Afu1g12680 Afu7g04300 Afu2g15050 Afu2g09830 Afu3g06280 Afu6g06400 Afu3g07680
"GTPase activity"	0.703557312252965	1	0.0982123351217438	-0.246405642434367	-0.869126833412394	36	Afu5g08950 Afu1g06520 Afu5g13520 Afu4g11820 Afu3g10340 Afu8g02840 Afu1g13140 Afu1g12930 Afu2g13530 Afu2g05740 Afu5g03880 Afu3g14350 Afu3g06690 Afu5g11230 Afu6g06900 Afu6g10330 Afu6g13300 Afu5g03080
"Golgi apparatus"	0.932584269662921	1	0.102449405629826	-0.200427097207153	-0.748694397960052	55	Afu8g04940 Afu6g06620 Afu1g12310 Afu5g05740 Afu4g03040 Afu6g03950 Afu1g09500 Afu2g15240 Afu2g10930 Afu1g06030 Afu3g12700 Afu6g12400 Afu3g06280 Afu4g10020 Afu4g12620 Afu7g05930 Afu1g12150 Afu6g06900 Afu1g10980 Afu5g04360
"Golgi membrane"	0.376068376068376	1	0.117249716749792	-0.402116660834785	-1.06520772314039	13	Afu4g03040 Afu6g03950 Afu3g11750 Afu1g13210 Afu2g05860 Afu1g14240 Afu1g12150
"Golgi to plasma membrane protein transport"	0.684039087947883	1	0.0536769600638127	0.402856321977817	0.804146901311986	7	Afu5g03690 Afu3g09790 Afu2g10980 Afu5g07130
"Golgi to plasma membrane transport"	0.426666666666667	1	0.104732821580651	-0.413363573984469	-1.02305192262611	10	Afu5g01820 Afu3g11040 Afu6g11370 Afu4g04810
"Golgi to vacuole transport"	0.901716068642746	1	0.0390355298112393	0.277216610549944	0.608692245211543	12	Afu5g11360 Afu4g10710 Afu8g02780 Afu3g13770 Afu2g15820 Afu6g13020 Afu2g01570 Afu2g02610 Afu4g07110 Afu5g02510 Afu1g06680 Afu3g12800
"IgE binding"	0.5667215815486	1	0.0630790410571939	0.446005477583755	0.905713358839308	8	Afu5g11320 Afu6g02280 Afu2g03830 Afu4g09580 Afu6g06770
"Ino80 complex"	0.80106100795756	1	0.0694481442003175	-0.307726723396111	-0.719510800215832	9	Afu2g06110 Afu5g01950 Afu4g10730
"NuA4 histone acetyltransferase complex"	0.711340206185567	1	0.0739901439101342	-0.369447826781832	-0.797365528250798	7	Afu5g02570 Afu2g06110
P-body	0.0624516669368729	0.709854971168967	0.321775918075361	-0.513119113766974	-1.46600251112701	17	Afu1g12000 Afu5g13360 Afu2g05580 Afu1g12390 Afu2g15210 Afu3g10220 Afu4g12750 Afu3g05430 Afu1g11420 Afu5g12250 Afu8g05300
"Prp19 complex"	0.161473087818697	0.937120598947794	0.186432558434075	-0.477636729724348	-1.2981394216667	14	Afu5g11910 Afu2g08870 Afu2g05540 Afu4g03640 Afu8g03990 Afu4g09800 Afu6g07300 Afu5g13510 Afu1g10710 Afu5g12910
"RNA binding"	1	1	0.0782955249944794	-0.151793634288888	-0.540333256691888	38	Afu4g13330 Afu3g11110 Afu1g05110 Afu5g04240
"RNA catabolic process"	0.567010309278351	1	0.0860347242455604	-0.43896593725998	-0.913675408776143	6	Afu4g07160 Afu4g12250
"RNA helicase activity"	0.0225569176481282	0.340976662122868	0.352487857583619	-0.730810326865956	-1.57728079606955	7	Afu4g13330 Afu6g04330 Afu2g08480 Afu5g11620 Afu3g10890 Afu2g13980
"RNA polymerase I activity"	0.0644329896907216	0.709854971168967	0.287857117255149	-0.738489261029212	-1.5371112429802	6	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110 Afu2g05480
"RNA polymerase I complex"	0.0644329896907216	0.709854971168967	0.287857117255149	-0.738489261029212	-1.5371112429802	6	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110 Afu2g05480
"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	0.30126582278481	1	0.124434168630393	-0.513201803802345	-1.15923342617136	8	Afu3g00690 Afu6g12522 Afu3g06740
"RNA polymerase II complex binding"	0.804560260586319	1	0.0462302524077616	0.343173167546876	0.685012557185176	7	Afu6g07980 Afu8g05490 Afu5g06690 Afu6g13130
"RNA polymerase II preinitiation complex assembly"	0.906095551894563	1	0.0413209506074822	0.289267064746296	0.587421137140083	8	Afu3g10620 Afu3g10120 Afu1g14740 Afu6g04810 Afu2g15680
"RNA polymerase II. core complex"	0.290666666666667	1	0.130777137971974	-0.46342653580722	-1.14695497690696	10	Afu5g11120 Afu1g14110 Afu2g13090
"RNA polymerase III activity"	0.146907216494845	0.892427016090182	0.186432558434075	-0.637795948964452	-1.37653131753993	7	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110
"RNA polymerase III complex"	0.146907216494845	0.892427016090182	0.186432558434075	-0.637795948964452	-1.37653131753993	7	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110
"RNA-dependent RNA polymerase activity"	0.342175066312997	1	0.118815039412263	-0.474324662116903	-1.10904153345998	9	Afu5g11120 Afu1g14110 Afu2g13090
"RSC-type complex"	0.229381443298969	1	0.14641623786055	-0.588529341386561	-1.27020102749963	7	Afu3g05560 Afu6g07810 Afu3g02330 Afu4g06120
"Rpd3S complex"	0.938144329896907	1	0.0603786357920401	-0.26562659324972	-0.552882275294891	6	Afu8g05570 Afu2g03390 Afu5g08840 Afu4g11660 Afu4g10660 Afu1g09060
"SAGA complex"	0.0865671641791045	0.727603456116417	0.266350657088526	-0.519769907291799	-1.4695668220435	16	Afu5g02570 Afu5g09080 Afu2g10640 Afu6g12710 Afu1g14030 Afu5g11460 Afu3g06090 Afu2g06060 Afu5g03680 Afu1g14600 Afu3g11000
"SCF ubiquitin ligase complex"	0.429252782193959	1	0.0751181635276302	0.494584817826128	1.06557075588406	11	Afu3g14150 Afu5g09200 Afu2g14110 Afu1g12960 Afu6g13030 Afu5g05790
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	0.457990115321252	1	0.0736212741014394	0.502708153561141	1.02086075880596	8	Afu5g09200 Afu2g14110 Afu5g05790 Afu3g06030 Afu3g06700
"SLIK (SAGA-like) complex"	0.0581339500327198	0.709854971168967	0.321775918075361	-0.616635510224456	-1.52613869241987	10	Afu5g02570 Afu2g10640 Afu6g12710 Afu1g14030 Afu5g11460 Afu2g06060 Afu1g14600 Afu3g11000
"SNAP receptor activity"	0.662866449511401	1	0.0551351763385257	0.424100463535354	0.813817913806805	6	Afu1g10497 Afu4g10710 Afu4g07110 Afu6g02920 Afu4g09520 Afu6g04150
"SWI/SNF complex"	0.996742671009772	1	0.0363783055518278	0.221149335791703	0.424369475084909	6	Afu5g12190 Afu3g11380 Afu2g16840 Afu7g05510
"Swr1 complex"	0.272	1	0.135740943810425	-0.473897945274922	-1.17287113464982	10	Afu4g04420 Afu2g06110 Afu5g01950 Afu4g10730 Afu1g16610 Afu2g05620 Afu4g07380
"TOR signaling"	0.604612850082372	1	0.059989249649033	0.424604219676543	0.862253342860273	8	Afu4g04020 Afu4g00230 Afu3g10920
"TRAPPII protein complex"	0.734536082474227	1	0.0723570851036907	-0.358677226521781	-0.774119741583861	7	Afu6g05220 Afu5g05970
"U1 snRNP"	0.150134048257373	0.90358454969715	0.188204146308491	-0.525517385433712	-1.34001496172175	11	Afu2g05110 Afu6g09010 Afu4g09010 Afu4g10240 Afu5g11930 Afu5g13480 Afu7g05980 Afu5g12910
"U2 snRNP"	0.215384615384615	0.979020979020979	0.166933848713193	-0.419823561362303	-1.19945326275046	17	Afu6g13410 Afu3g06440 Afu6g05180 Afu2g05110 Afu5g02420 Afu4g10240 Afu5g08520 Afu2g13780 Afu7g05980 Afu5g11000 Afu5g12910
"U2-type prespliceosome"	0.897394136807818	1	0.0412376090540066	0.293511656993757	0.585882550661505	7	Afu3g10840 Afu8g04960 Afu5g12910 Afu7g05980 Afu7g05310 Afu4g10240 Afu6g09010
"U2-type spliceosomal complex"	0.943164362519201	1	0.0362254755857254	0.248223821359488	0.552334074863066	13	Afu5g07720 Afu5g10830 Afu6g08690 Afu5g02580 Afu4g03160 Afu5g05610 Afu1g10920
"U4/U6 x U5 tri-snRNP complex"	0.957540263543192	1	0.0332359307785383	0.223058016347158	0.533199250588534	18	Afu3g12290 Afu2g06070 Afu1g14060
"U5 snRNP"	0.992	1	0.0593487680335629	-0.201601369484048	-0.49895220971372	10	Afu7g02280 Afu4g10240 Afu8g03990
"UV-damage excision repair"	0.931645569620253	1	0.0598603117764473	-0.25968660400665	-0.586586776318847	8	Afu2g12250 Afu6g02420 Afu3g08300 Afu6g05040 Afu5g01870 Afu2g12220
"acetate catabolic process"	0.543814432989691	1	0.0883594442500905	-0.430293373487132	-0.928686212724684	7	Afu1g13510 Afu4g11080
"actin cortical patch"	0.905459387483356	1	0.0313490001730997	0.237165064430354	0.64913678211126	35	Afu2g16920 Afu5g11200 Afu1g05930 Afu5g01860 Afu7g04210 Afu2g07420 Afu1g02670 Afu1g12760 Afu3g06140 Afu6g10060 Afu6g10890 Afu1g16720 Afu5g11560 Afu3g14230 Afu1g13330 Afu5g10570 Afu1g03060 Afu1g13590 Afu8g05660 Afu3g10700 Afu5g05550 Afu2g01200 Afu6g12570 Afu6g02370 Afu1g11690 Afu6g06500 Afu8g02850 Afu7g03870 Afu8g04520 Afu3g08620 Afu6g12370 Afu4g07700 Afu4g10020 Afu6g12400 Afu2g14270
"actin cortical patch assembly"	0.787878787878788	1	0.0462302524077616	0.328980924206875	0.698639066646009	10	Afu5g11200 Afu1g13590 Afu8g05660 Afu3g10700 Afu6g12570 Afu6g02370 Afu1g11690 Afu7g03870 Afu8g04520 Afu6g12370
"actin cortical patch localization"	0.953846153846154	1	0.0681513438679483	-0.205522438850642	-0.587186100389193	17	Afu5g08950 Afu3g10000 Afu2g15050 Afu6g04940 Afu5g07430 Afu6g12370 Afu2g12480
"actin cortical patch organization"	0.384364820846906	1	0.0822054920415869	0.550383143788488	1.09862716672529	7	Afu2g16920 Afu7g04210 Afu2g07420 Afu4g03050 Afu6g10060 Afu5g11560
"actin cytoskeleton organization"	0.983050847457627	1	0.0344174840212229	0.219206041432799	0.491524994350809	14	Afu2g14960 Afu2g01590 Afu2g07420 Afu3g06140 Afu6g10060 Afu8g05660 Afu8g04520 Afu6g11470 Afu6g06900 Afu3g10720 Afu3g06690 Afu6g06640 Afu2g14270 Afu2g15050
"actin filament binding"	0.9312	1	0.0387166740042594	0.262962515720355	0.54638192458877	9	Afu2g16920 Afu7g04210 Afu2g07420 Afu6g10060
"actin filament bundle assembly"	0.597938144329897	1	0.083129129135339	-0.411748298030155	-0.888661064879018	7	Afu5g08300 Afu1g09640 Afu2g03640
"actin filament organization"	0.844375963020031	1	0.041488040200221	0.302657593398582	0.678648138131142	14	Afu2g16920 Afu5g01860 Afu1g15950 Afu2g07420 Afu1g12760 Afu3g06140 Afu4g07000 Afu5g11560 Afu1g13330
"actomyosin contractile ring"	0.189003436426117	0.979020979020979	0.190023305279108	-0.391956247004436	-1.22857556692135	24	Afu5g08300 Afu1g09640 Afu2g03640 Afu2g05740 Afu2g04680 Afu2g14270 Afu6g12400 Afu3g06280 Afu6g06400 Afu6g04940 Afu5g07430
"adhesion of symbiont to host"	0.529113924050633	1	0.088894528862045	-0.413895330716605	-0.93491741211364	8	Afu1g14570 Afu1g14890
"aerobic respiration"	0.912152269399707	1	0.0355420211253902	0.249423005070375	0.59622228136415	18	Afu6g13140 Afu5g10820 Afu3g04150 Afu6g08850 Afu4g06790 Afu3g09030 Afu3g06190 Afu7g05740 Afu8g04610
"alpha-L-arabinofuranosidase activity"	0.405537459283388	1	0.0793434960134973	0.563218886801806	1.08077603983903	6	Afu2g12770 Afu1g16920 Afu2g15160 Afu6g14620
"anaphase-promoting complex"	0.978779840848806	1	0.0597317976364411	-0.21849533458844	-0.510874555508756	9	Afu3g06200 Afu5g02440 Afu7g01380 Afu2g08620 Afu5g02590 Afu2g05210
"anisotropic cell growth"	0.711392405063291	1	0.0730744399126987	-0.346787985035	-0.78333361470806	8	Afu5g05710
"apoptotic process"	0.261136712749616	1	0.100990587455923	0.540402929526986	1.20247505053636	13	Afu2g17960 Afu3g11220 Afu7g06600 Afu4g06910 Afu5g09310 Afu6g09930 Afu2g08750 Afu4g12850 Afu1g08940
"arginine biosynthetic process"	0.345360824742268	1	0.116234148779716	-0.541499120575442	-1.12709071102861	6	Afu2g12470 Afu6g02910 Afu5g06780 Afu4g07190
"ascospore formation"	0.793103448275862	1	0.126875729929857	-0.215369109416019	-0.848794558817222	76	Afu4g09710 Afu5g06510 Afu4g06750 Afu1g10940 Afu1g12940 Afu1g12600 Afu5g05900 Afu2g01520 Afu2g02540 Afu1g12490 Afu5g06420 Afu1g13140 Afu3g11080 Afu1g12930 Afu6g12820 Afu1g14810 Afu7g01510 Afu2g13680 Afu6g07290 Afu3g13990 Afu6g06335 Afu6g03740 Afu5g04370 Afu6g12950 Afu2g03290 Afu5g11230 Afu2g07900
"ascospore wall assembly"	0.967642526964561	1	0.0351652290409302	0.23667623618969	0.530698355281286	14	Afu3g03190 Afu4g06820 Afu4g09940 Afu4g07080 Afu3g13830 Afu4g13660
"ascospore-type prospore membrane formation"	0.755968169761273	1	0.0723570851036907	-0.320073439412485	-0.748379256692208	9	Afu7g01510 Afu6g02920 Afu5g08670 Afu5g08040 Afu2g13760 Afu4g12830 Afu5g07150 Afu3g13830 Afu4g11560
"asexual sporulation"	0.121883656509695	0.837676119398278	0.213927855492356	-0.53608070857937	-1.38433157845223	12	Afu3g02270 Afu6g13350 Afu3g09060 Afu1g16460 Afu2g09680 Afu5g11230
"asexual sporulation resulting in formation of a cellular spore"	0.641025641025641	1	0.120985142145252	-0.236534503300584	-0.878156899877401	51	Afu4g10770 Afu3g02700 Afu3g12120 Afu4g06880 Afu1g12490 Afu5g05680 Afu1g12530 Afu3g10000 Afu5g09020 Afu3g12700 Afu1g14560 Afu2g13440 Afu3g05650 Afu4g04180 Afu3g14290 Afu2g03390 Afu8g00950 Afu2g01900 Afu5g11230 Afu2g07900 Afu5g12200 Afu6g06900 Afu1g05210 Afu3g08010 Afu4g09050 Afu5g09210
"asperfuranone biosynthetic process"	0.719298245614035	1	0.0503964322442957	0.363977821972252	0.772960093159185	10	Afu6g12070 Afu3g02570 Afu3g12950
"asperthecin biosynthetic process"	0.0483619344773791	0.604524180967239	0.257206466468838	0.698109452116954	1.53285839895915	12	Afu7g00150 Afu4g00210 Afu7g00160 Afu7g00120 Afu4g14560 Afu4g00590 Afu3g12890 Afu4g00220 Afu6g09930
"assembly of large subunit precursor of preribosome"	0.0146762061092522	0.256432513939972	0.380730400722792	-0.782808198225757	-1.62935786082107	6	Afu5g01760 Afu8g04790 Afu2g11510 Afu3g13280 Afu2g17060 Afu5g06010
"attachment of mitotic spindle microtubules to kinetochore"	0.458227848101266	1	0.0972150808846466	-0.444467108618052	-1.00397372987844	8	Afu3g06980 Afu3g10180 Afu1g09550 Afu6g08120 Afu3g11860 Afu7g03890 Afu1g07590 Afu5g11350
"austinol biosynthetic process"	0.4144	1	0.077274697304471	0.508283050282572	1.05610744743778	9	Afu8g02380 Afu3g02570 Afu3g14710 Afu6g13970
autolysis	0.9248	1	0.0390355298112393	0.266202350916405	0.553113634562411	9	Afu7g05140 Afu5g03530 Afu3g07110 Afu5g03760
"autophagosome assembly"	0.843648208469056	1	0.0440640346597561	0.343787807991065	0.659703774806603	6	Afu6g12350 Afu5g08170 Afu5g03610
autophagy	0.972644376899696	1	0.0665892104103933	-0.198816084915289	-0.542701647537703	15	Afu5g11660 Afu2g05010 Afu6g07040 Afu6g13200 Afu4g09050 Afu5g09210 Afu2g04770 Afu2g06250 Afu6g09165 Afu2g10900 Afu3g11400 Afu5g08530 Afu2g13240 Afu5g08170 Afu6g12350
"autophagy of mitochondrion"	0.475279106858054	1	0.070113215764256	0.475325120553193	1.00942235291387	10	Afu6g12350 Afu5g08170 Afu3g11590
"autophagy of peroxisome"	0.982278481012658	1	0.0573667426768556	-0.21793269995303	-0.492271984567356	8	Afu5g11660 Afu3g11090 Afu6g13200
"cAMP-mediated signaling"	0.522546419098143	1	0.0922597260527354	-0.397635352586328	-0.929730533559209	9	Afu1g14890 Afu3g10000 Afu1g12930
"calcium ion binding"	0.858666666666667	1	0.0662842187012672	-0.273404151913202	-0.676660114418479	10	Afu6g04570 Afu7g03680
"calmodulin binding"	0.641752577319588	1	0.0793434960134973	-0.39424484075656	-0.85088400288694	7	Afu1g12940 Afu2g03640
"carbohydrate catabolic process"	0.121911037891269	0.837676119398278	0.161978948883402	0.697664009930202	1.41676200301043	8	Afu2g00710 Afu8g02630 Afu4g10130 Afu6g02980
"carbohydrate metabolic process"	0.815580286168522	1	0.0445070537769277	0.32476578566722	0.699699851766093	11	Afu1g03600 Afu3g00270 Afu8g07030 Afu5g00530 Afu6g05000 Afu1g14170
"carbon catabolite repression of transcription from RNA polymerase II promoter by glucose"	0.240506329113924	1	0.141225119642531	-0.557454137697838	-1.25919173547128	8	Afu2g11780 Afu1g12930 Afu6g05150
"carbon utilization"	0.639498432601881	1	0.0902635484340068	-0.307246307028726	-0.87965747157749	18	Afu1g13510 Afu4g07710 Afu4g11310 Afu4g11080 Afu6g07720
"carboxylic ester hydrolase activity"	0.563517915309446	1	0.0628003977812234	0.474099732869149	0.90976287156963	6	Afu3g02800 Afu4g11800 Afu2g13050 Afu3g14960
"cell adhesion"	0.874592833876222	1	0.0424170054438747	0.304482585193636	0.607781767417335	7	Afu3g07870 Afu4g13170 Afu2g01700
"cell adhesion involved in single-species biofilm formation"	0.672680412371134	1	0.0768736734126542	-0.396859386152748	-0.826033710344612	6	Afu2g10640 Afu5g11230 Afu3g13790 Afu2g12200 Afu6g12380 Afu6g08520
"cell cortex"	0.838805970149254	1	0.0730744399126987	-0.256088718783256	-0.724050160164862	16	Afu5g08950 Afu2g17080 Afu2g05740 Afu5g11810 Afu1g14810
"cell cortex of cell tip"	0.268382352941176	1	0.163180127180689	-0.357022727836915	-1.14500933947435	27	Afu3g09900 Afu5g07930 Afu7g04300 Afu2g05740 Afu5g05980 Afu6g07910 Afu3g06280 Afu6g07470 Afu5g11230 Afu4g11890
"cell cortex of growing cell tip"	0.265463917525773	1	0.135002033828631	-0.561099151849775	-1.21099946780841	7	Afu5g05980 Afu6g12400
"cell division site"	0.0658782984754951	0.713681566817863	0.287805130535564	-0.349794068281433	-1.32009778625086	57	Afu5g07930 Afu3g10340 Afu7g04300 Afu8g02840 Afu5g06420 Afu2g05740 Afu5g05980 Afu7g01510 Afu2g04680 Afu6g12400 Afu3g06280 Afu3g06690 Afu7g04290 Afu1g04950 Afu5g06320 Afu6g04940 Afu2g03290 Afu5g11230 Afu5g07430 Afu2g02520 Afu7g05380 Afu4g11890 Afu2g12480
"cell growth mode switching. budding to filamentous"	0.976127320954907	1	0.0598603117764473	-0.229804161566707	-0.537316273208268	9	Afu2g05740 Afu7g03740 Afu6g10410 Afu5g07780 Afu5g05550 Afu8g05660 Afu4g09660 Afu1g12760 Afu5g10820
"cell morphogenesis"	0.973190348525469	1	0.0605092988656667	-0.213672084131961	-0.544841707573177	11	Afu5g08420 Afu2g05740 Afu6g06870
"cell morphogenesis involved in conjugation with cellular fusion"	0.0798969072164948	0.727603456116417	0.257206466468838	-0.686447335989743	-1.48153379990252	7	Afu3g09900 Afu3g05630 Afu5g12210 Afu2g05740 Afu5g11230
"cell redox homeostasis"	0.882896764252697	1	0.0394366509525593	0.285790059710934	0.64082612215776	14	Afu5g11320 Afu3g12270 Afu4g06910 Afu3g07360 Afu8g07130 Afu5g07970
